date,city,pm2_5,pm10,no2,temp,humidity
2022-05-29,Islamabad,51.84,81.75,11.14,28.8,27
2022-05-29,Islamabad,55.68,88.12,7.8,29.6,26
2022-05-29,Islamabad,50.79,87.49,4.97,31.3,24
2022-05-29,Islamabad,47.98,86.31,4.07,32.9,23
2022-05-29,Islamabad,47.94,86.36,3.94,34.5,21
2022-05-29,Islamabad,47.83,85.92,3.98,36.0,18
2022-05-29,Islamabad,48.05,85.8,5.1,37.5,15
2022-05-29,Islamabad,48.51,85.88,7.54,38.4,14
2022-05-29,Islamabad,54.92,91.91,52.78,39.1,13
2022-05-29,Islamabad,64.48,101.98,90.48,39.5,12
2022-05-29,Islamabad,71.38,109.94,90.48,39.7,12
2022-05-29,Islamabad,78.14,117.36,94.59,39.6,11
2022-05-29,Islamabad,88.51,128.97,117.9,39.0,11
2022-05-29,Islamabad,98.83,140.15,137.09,32.2,24
2022-05-29,Islamabad,102.37,143.53,128.87,32.7,23
2022-05-29,Islamabad,98.92,140.18,109.67,31.9,23
2022-05-29,Islamabad,92.31,133.47,93.22,32.4,21
2022-05-29,Islamabad,85.43,125.56,82.94,31.7,21
2022-05-29,Islamabad,82.86,122.02,78.14,29.9,28
2022-05-30,Islamabad,84.14,123.04,77.46,29.6,28
2022-05-30,Islamabad,85.66,123.61,76.77,28.8,28
2022-05-30,Islamabad,93.81,132.68,81.57,28.2,29
2022-05-30,Islamabad,106.38,145.96,104.19,28.0,29
2022-05-30,Islamabad,51.6,75.09,41.47,27.7,28
2022-05-30,Islamabad,48.93,70.5,32.22,26.9,30
2022-05-30,Islamabad,51.89,72.03,28.1,27.2,30
2022-05-30,Islamabad,46.46,71.31,13.37,29.5,26
2022-05-30,Islamabad,47.26,77.66,9.68,31.7,22
2022-05-30,Islamabad,49.92,81.48,9.0,33.1,20
2022-05-30,Islamabad,50.6,80.83,8.14,35.0,18
2022-05-30,Islamabad,49.08,76.78,8.65,35.4,18
2022-05-30,Islamabad,46.36,71.77,10.71,36.2,16
2022-05-30,Islamabad,51.6,76.72,80.88,37.0,13
2022-05-30,Islamabad,64.67,93.09,145.32,38.2,11
2022-05-30,Islamabad,77.83,111.15,139.83,38.7,10
2022-05-30,Islamabad,97.61,137.25,146.69,38.2,10
2022-05-30,Islamabad,121.14,167.65,163.14,37.6,12
2022-05-30,Islamabad,128.65,179.16,167.25,37.0,13
2022-05-30,Islamabad,113.74,162.38,135.72,35.0,15
2022-05-30,Islamabad,105.91,152.0,111.04,33.6,17
2022-05-30,Islamabad,95.38,137.88,93.22,30.9,23
2022-05-30,Islamabad,86.8,125.48,82.94,31.2,22
2022-05-30,Islamabad,83.33,119.18,76.09,30.5,27
2022-05-31,Islamabad,82.16,115.66,67.86,30.1,28
2022-05-31,Islamabad,77.81,108.57,58.95,29.7,29
2022-05-31,Islamabad,82.08,113.58,61.69,29.1,29
2022-05-31,Islamabad,99.51,135.14,95.96,28.6,29
2022-05-31,Islamabad,47.66,70.82,23.99,28.2,29
2022-05-31,Islamabad,49.35,74.92,11.82,27.8,30
2022-05-31,Islamabad,48.8,75.99,7.54,28.7,28
2022-05-31,Islamabad,47.3,78.68,5.31,30.4,25
2022-05-31,Islamabad,45.17,80.9,4.46,32.1,22
2022-05-31,Islamabad,41.12,76.66,4.16,33.5,21
2022-05-31,Islamabad,34.75,66.4,4.2,34.8,20
2022-05-31,Islamabad,30.64,59.45,5.57,35.2,20
2022-05-31,Islamabad,29.26,58.54,8.74,36.5,18
2022-05-31,Islamabad,34.51,65.87,47.3,37.2,17
2022-05-31,Islamabad,42.4,75.66,79.51,37.5,16
2022-05-31,Islamabad,48.78,83.53,78.83,37.6,16
2022-05-31,Islamabad,55.23,91.12,77.46,37.6,15
2022-05-31,Islamabad,63.36,101.22,85.68,32.0,27
2022-05-31,Islamabad,69.76,109.5,94.59,34.1,23
2022-05-31,Islamabad,74.12,114.98,95.96,32.8,24
2022-05-31,Islamabad,76.16,118.08,80.88,30.3,29
2022-05-31,Islamabad,74.61,115.71,66.49,28.5,33
2022-05-31,Islamabad,71.5,109.88,58.26,28.4,33
2022-05-31,Islamabad,73.9,111.27,54.84,28.5,33
2022-06-01,Islamabad,80.75,118.64,56.89,27.9,35
2022-06-01,Islamabad,85.78,123.48,59.63,27.1,37
2022-06-01,Islamabad,94.42,132.08,63.06,26.6,38
2022-06-01,Islamabad,108.91,146.01,89.11,26.0,40
2022-06-01,Islamabad,49.05,70.12,53.47,25.5,42
2022-06-01,Islamabad,52.54,73.67,44.55,25.0,41
2022-06-01,Islamabad,69.15,90.88,36.33,26.0,38
2022-06-01,Islamabad,70.23,102.9,13.37,28.6,30
2022-06-01,Islamabad,64.18,98.85,7.88,31.0,25
2022-06-01,Islamabad,55.47,85.46,7.03,33.0,22
2022-06-01,Islamabad,47.84,78.04,6.17,34.6,19
2022-06-01,Islamabad,45.77,79.24,7.37,36.0,17
2022-06-01,Islamabad,45.68,80.56,11.82,37.1,15
2022-06-01,Islamabad,53.96,89.01,109.67,37.7,14
2022-06-01,Islamabad,66.33,102.83,165.88,37.9,14
2022-06-01,Islamabad,73.24,110.36,154.91,37.9,13
2022-06-01,Islamabad,73.99,108.33,134.35,38.0,11
2022-06-01,Islamabad,71.11,100.9,109.67,37.1,13
2022-06-01,Islamabad,67.36,92.8,89.11,36.7,13
2022-06-01,Islamabad,62.6,85.05,80.2,35.0,15
2022-06-01,Islamabad,57.34,78.62,78.14,31.7,20
2022-06-01,Islamabad,53.07,74.11,74.71,30.5,23
2022-06-01,Islamabad,50.22,71.01,69.23,30.2,23
2022-06-01,Islamabad,49.63,70.18,62.38,29.5,25
2022-06-02,Islamabad,48.69,68.29,57.58,29.1,26
2022-06-02,Islamabad,46.23,64.3,52.09,28.4,27
2022-06-02,Islamabad,48.43,66.36,54.15,27.7,28
2022-06-02,Islamabad,53.03,70.93,74.71,27.4,27
2022-06-02,Islamabad,39.7,55.08,51.41,27.0,28
2022-06-02,Islamabad,44.75,60.02,39.41,26.7,27
2022-06-02,Islamabad,53.6,68.19,22.96,27.5,25
2022-06-02,Islamabad,40.5,57.67,5.91,29.9,21
2022-06-02,Islamabad,28.48,42.49,4.5,32.5,18
2022-06-02,Islamabad,22.59,33.98,4.71,34.6,15
2022-06-02,Islamabad,19.15,28.76,4.88,36.4,13
2022-06-02,Islamabad,18.39,27.27,5.83,37.5,11
2022-06-02,Islamabad,16.55,24.74,7.63,38.4,10
2022-06-02,Islamabad,23.9,33.36,84.31,39.0,9
2022-06-02,Islamabad,34.03,45.89,123.38,39.0,10
2022-06-02,Islamabad,39.36,53.16,123.38,38.9,10
2022-06-02,Islamabad,45.27,60.43,123.38,38.7,9
2022-06-02,Islamabad,55.6,72.11,131.61,38.4,9
2022-06-02,Islamabad,61.75,78.51,134.35,37.8,8
2022-06-02,Islamabad,55.7,71.93,120.64,35.8,9
2022-06-02,Islamabad,50.56,67.02,106.93,34.3,9
2022-06-02,Islamabad,46.76,63.82,94.59,33.2,9
2022-06-02,Islamabad,44.15,62.01,82.94,32.2,10
2022-06-02,Islamabad,42.39,61.11,64.43,31.0,14
2022-06-03,Islamabad,41.9,62.09,50.04,30.6,15
2022-06-03,Islamabad,43.18,65.56,45.93,30.0,17
2022-06-03,Islamabad,52.44,78.48,55.52,29.5,19
2022-06-03,Islamabad,68.43,97.63,87.74,29.1,20
2022-06-03,Islamabad,44.71,66.89,56.89,28.6,19
2022-06-03,Islamabad,48.8,69.35,47.98,28.3,19
2022-06-03,Islamabad,53.57,70.14,28.79,29.2,18
2022-06-03,Islamabad,28.15,36.86,6.51,31.3,16
2022-06-03,Islamabad,19.3,26.36,4.76,33.4,15
2022-06-03,Islamabad,17.1,24.06,5.1,35.4,13
2022-06-03,Islamabad,17.28,25.09,5.57,37.0,11
2022-06-03,Islamabad,18.75,27.81,6.94,38.2,10
2022-06-03,Islamabad,19.95,31.18,9.42,39.1,8
2022-06-03,Islamabad,28.85,42.58,95.96,39.8,7
2022-06-03,Islamabad,40.15,56.11,130.24,39.9,7
2022-06-03,Islamabad,48.47,66.82,128.87,40.0,7
2022-06-03,Islamabad,59.95,80.5,143.95,40.0,6
2022-06-03,Islamabad,76.69,99.21,178.22,39.3,6
2022-06-03,Islamabad,87.3,110.37,205.64,38.5,6
2022-06-03,Islamabad,77.34,98.21,191.93,36.2,7
2022-06-03,Islamabad,65.62,85.17,160.4,34.7,8
2022-06-03,Islamabad,53.98,71.57,124.75,34.0,8
2022-06-03,Islamabad,44.58,59.6,97.33,33.2,9
2022-06-03,Islamabad,36.76,49.18,70.6,32.1,10
2022-06-04,Islamabad,31.09,41.44,47.3,31.7,10
2022-06-04,Islamabad,25.39,33.91,33.59,31.4,10
2022-06-04,Islamabad,25.53,33.93,43.53,30.6,11
2022-06-04,Islamabad,27.96,36.36,61.01,30.0,12
2022-06-04,Islamabad,21.78,28.58,30.5,29.2,13
2022-06-04,Islamabad,28.06,35.08,27.08,29.0,14
2022-06-04,Islamabad,39.13,46.21,19.36,30.2,13
2022-06-04,Islamabad,29.93,39.65,6.51,33.3,10
2022-06-04,Islamabad,28.17,41.81,5.06,35.7,8
2022-06-04,Islamabad,29.03,45.38,5.57,37.3,8
2022-06-04,Islamabad,29.19,47.08,5.91,38.6,8
2022-06-04,Islamabad,29.12,47.97,6.68,39.3,7
2022-06-04,Islamabad,28.9,47.8,8.57,40.0,7
2022-06-04,Islamabad,34.69,53.13,82.25,40.4,7
2022-06-04,Islamabad,43.61,60.88,150.8,40.6,7
2022-06-04,Islamabad,48.95,65.18,143.95,40.8,6
2022-06-04,Islamabad,53.98,70.58,138.46,40.6,6
2022-06-04,Islamabad,58.96,78.46,138.46,40.2,6
2022-06-04,Islamabad,59.23,82.96,123.38,39.6,6
2022-06-04,Islamabad,53.76,81.4,101.45,37.3,7
2022-06-04,Islamabad,45.29,73.68,78.83,36.0,7
2022-06-04,Islamabad,37.11,61.92,49.35,35.2,8
2022-06-04,Islamabad,30.82,50.61,21.93,34.2,8
2022-06-04,Islamabad,30.27,47.37,18.85,33.4,10
2022-06-05,Islamabad,32.31,49.29,23.31,32.8,10
2022-06-05,Islamabad,34.02,51.87,32.56,32.1,11
2022-06-05,Islamabad,39.19,58.21,52.09,31.4,12
2022-06-05,Islamabad,49.82,70.06,78.14,30.8,13
2022-06-05,Islamabad,34.42,48.9,61.01,30.3,14
2022-06-05,Islamabad,40.95,54.95,64.43,29.9,15
2022-06-05,Islamabad,55.29,69.56,58.95,30.8,15
2022-06-05,Islamabad,32.77,52.79,10.45,33.3,12
2022-06-05,Islamabad,30.82,53.45,6.08,35.1,11
2022-06-05,Islamabad,31.13,55.08,5.4,37.1,9
2022-06-05,Islamabad,30.11,55.63,4.71,38.8,8
2022-06-05,Islamabad,28.95,55.88,4.54,40.1,7
2022-06-05,Islamabad,28.35,57.65,5.31,40.9,7
2022-06-05,Islamabad,34.8,63.71,59.63,41.5,6
2022-06-05,Islamabad,48.39,72.73,113.79,41.8,6
2022-06-05,Islamabad,58.76,82.45,124.75,41.9,6
2022-06-05,Islamabad,64.77,91.01,138.46,41.8,6
2022-06-05,Islamabad,69.15,98.88,145.32,41.2,6
2022-06-05,Islamabad,67.65,99.82,131.61,40.4,7
2022-06-05,Islamabad,60.54,93.06,112.41,38.3,8
2022-06-05,Islamabad,52.22,83.7,90.48,36.8,8
2022-06-05,Islamabad,45.76,75.26,66.49,36.1,8
2022-06-05,Islamabad,41.46,68.39,46.61,35.2,9
2022-06-05,Islamabad,41.13,66.89,41.13,34.1,10
2022-06-06,Islamabad,43.7,70.04,49.35,33.2,11
2022-06-06,Islamabad,47.45,74.94,63.06,32.6,11
2022-06-06,Islamabad,57.54,87.48,72.66,31.9,12
2022-06-06,Islamabad,74.39,107.24,106.93,31.5,12
2022-06-06,Islamabad,46.86,69.8,87.05,31.0,12
2022-06-06,Islamabad,53.03,73.86,85.0,30.5,13
2022-06-06,Islamabad,72.25,92.55,76.77,31.5,13
2022-06-06,Islamabad,39.06,65.81,12.0,34.0,11
2022-06-06,Islamabad,35.54,69.76,6.51,36.3,9
2022-06-06,Islamabad,34.03,72.08,5.91,38.6,9
2022-06-06,Islamabad,32.37,73.3,5.65,40.0,8
2022-06-06,Islamabad,31.61,73.54,6.25,40.9,7
2022-06-06,Islamabad,30.95,73.39,7.88,41.7,7
2022-06-06,Islamabad,37.68,78.51,85.0,42.2,7
2022-06-06,Islamabad,48.13,87.69,128.87,42.3,6
2022-06-06,Islamabad,57.12,97.38,128.87,42.4,6
2022-06-06,Islamabad,68.35,110.5,135.72,42.4,6
2022-06-06,Islamabad,83.21,127.02,152.17,41.7,6
2022-06-06,Islamabad,92.99,138.38,161.77,41.0,6
2022-06-06,Islamabad,90.25,136.37,148.06,38.8,7
2022-06-06,Islamabad,80.75,127.29,126.12,37.2,8
2022-06-06,Islamabad,71.66,118.05,105.56,36.2,9
2022-06-06,Islamabad,66.74,112.47,93.22,35.4,9
2022-06-06,Islamabad,64.72,109.19,85.68,34.5,10
2022-06-07,Islamabad,63.72,106.56,79.51,33.8,11
2022-06-07,Islamabad,63.34,104.05,74.71,33.3,11
2022-06-07,Islamabad,70.89,111.46,84.31,32.9,12
2022-06-07,Islamabad,89.09,131.85,132.98,32.6,12
2022-06-07,Islamabad,75.08,110.82,138.46,32.1,12
2022-06-07,Islamabad,85.46,119.44,117.9,31.7,12
2022-06-07,Islamabad,112.87,147.22,83.63,32.6,12
2022-06-07,Islamabad,56.69,98.74,12.85,35.0,11
2022-06-07,Islamabad,40.63,90.74,6.08,36.7,10
2022-06-07,Islamabad,35.88,90.32,5.18,38.5,9
2022-06-07,Islamabad,34.04,91.37,4.67,40.3,8
2022-06-07,Islamabad,33.04,91.34,5.01,41.3,8
2022-06-07,Islamabad,32.32,92.05,6.08,42.0,8
2022-06-07,Islamabad,40.22,94.44,85.68,42.7,7
2022-06-07,Islamabad,56.0,104.58,153.54,43.2,7
2022-06-07,Islamabad,69.26,118.54,159.03,43.3,6
2022-06-07,Islamabad,78.64,131.32,153.54,43.1,6
2022-06-07,Islamabad,80.02,136.24,137.09,42.5,6
2022-06-07,Islamabad,74.55,131.97,115.16,41.8,6
2022-06-07,Islamabad,65.88,120.88,95.96,39.6,7
2022-06-07,Islamabad,59.16,109.56,81.57,37.8,8
2022-06-07,Islamabad,55.53,102.18,72.66,36.3,10
2022-06-07,Islamabad,54.23,97.61,73.34,35.3,11
2022-06-07,Islamabad,53.12,94.07,74.71,34.5,13
2022-06-08,Islamabad,52.46,90.97,73.34,33.8,15
2022-06-08,Islamabad,52.09,87.54,69.92,33.1,15
2022-06-08,Islamabad,58.88,93.13,74.71,32.6,16
2022-06-08,Islamabad,73.28,107.52,109.67,31.9,16
2022-06-08,Islamabad,39.19,66.55,63.06,31.1,17
2022-06-08,Islamabad,37.62,66.32,50.04,30.6,17
2022-06-08,Islamabad,39.05,69.19,45.24,31.4,17
2022-06-08,Islamabad,34.08,79.11,16.28,33.4,15
2022-06-08,Islamabad,37.63,92.98,10.54,36.0,13
2022-06-08,Islamabad,41.06,99.25,6.77,38.4,11
2022-06-08,Islamabad,38.7,105.37,4.54,40.2,9
2022-06-08,Islamabad,37.01,112.13,5.83,41.5,8
2022-06-08,Islamabad,35.79,113.53,9.34,42.4,7
2022-06-08,Islamabad,43.35,120.2,90.48,43.0,7
2022-06-08,Islamabad,54.56,130.67,112.41,43.1,7
2022-06-08,Islamabad,60.93,139.21,105.56,43.0,7
2022-06-08,Islamabad,66.06,145.19,109.67,42.9,7
2022-06-08,Islamabad,74.41,153.95,122.01,42.5,7
2022-06-08,Islamabad,82.46,160.42,131.61,41.8,7
2022-06-08,Islamabad,83.61,158.78,134.35,39.5,8
2022-06-08,Islamabad,79.17,149.33,130.24,38.1,9
2022-06-08,Islamabad,74.87,139.27,120.64,35.3,15
2022-06-08,Islamabad,73.1,131.3,111.04,34.6,17
2022-06-08,Islamabad,76.35,129.82,108.3,33.6,20
2022-06-09,Islamabad,81.54,131.63,111.04,33.1,20
2022-06-09,Islamabad,80.73,127.65,109.67,32.6,20
2022-06-09,Islamabad,83.9,128.69,112.41,32.6,19
2022-06-09,Islamabad,97.02,139.08,153.54,32.0,19
2022-06-09,Islamabad,49.21,70.67,67.17,31.4,20
2022-06-09,Islamabad,39.52,56.79,35.99,30.8,20
2022-06-09,Islamabad,46.59,63.79,23.31,31.7,19
2022-06-09,Islamabad,45.53,96.09,7.63,33.6,17
2022-06-09,Islamabad,47.57,121.91,5.44,35.4,15
2022-06-09,Islamabad,48.97,132.96,5.1,37.1,14
2022-06-09,Islamabad,50.79,133.9,5.74,38.6,12
2022-06-09,Islamabad,51.17,123.73,8.05,39.9,10
2022-06-09,Islamabad,48.62,116.27,11.48,41.6,9
2022-06-09,Islamabad,56.36,122.2,123.38,42.5,8
2022-06-09,Islamabad,70.15,134.17,200.15,42.9,7
2022-06-09,Islamabad,82.27,144.83,202.89,43.1,7
2022-06-09,Islamabad,98.92,162.08,216.6,43.1,7
2022-06-09,Islamabad,119.1,183.59,249.51,42.6,7
2022-06-09,Islamabad,119.82,180.93,246.76,42.0,7
2022-06-09,Islamabad,88.2,139.07,172.73,40.1,8
2022-06-09,Islamabad,61.26,104.36,104.19,38.7,9
2022-06-09,Islamabad,44.29,77.47,47.98,37.1,10
2022-06-09,Islamabad,36.22,61.03,27.42,35.0,13
2022-06-09,Islamabad,34.59,55.97,25.7,32.9,21
2022-06-10,Islamabad,35.7,56.09,31.53,31.8,24
2022-06-10,Islamabad,38.06,58.89,46.61,31.5,25
2022-06-10,Islamabad,45.8,69.62,65.8,30.8,27
2022-06-10,Islamabad,59.06,86.82,100.08,31.1,24
2022-06-10,Islamabad,36.07,63.2,63.75,30.7,24
2022-06-10,Islamabad,43.85,75.54,51.41,30.3,23
2022-06-10,Islamabad,57.49,92.15,38.39,31.0,22
2022-06-10,Islamabad,49.2,100.33,10.8,33.4,19
2022-06-10,Islamabad,45.91,109.48,7.71,36.0,15
2022-06-10,Islamabad,43.87,112.19,7.54,37.9,13
2022-06-10,Islamabad,40.79,106.28,7.11,39.1,12
2022-06-10,Islamabad,37.8,98.52,7.88,39.7,11
2022-06-10,Islamabad,35.96,94.28,10.2,41.1,10
2022-06-10,Islamabad,38.79,93.84,64.43,42.0,9
2022-06-10,Islamabad,42.48,93.28,98.71,42.6,8
2022-06-10,Islamabad,44.55,92.61,94.59,42.9,8
2022-06-10,Islamabad,51.04,98.81,104.19,42.9,7
2022-06-10,Islamabad,58.61,108.2,104.19,42.1,8
2022-06-10,Islamabad,63.94,116.55,100.08,41.4,8
2022-06-10,Islamabad,64.91,119.42,100.08,39.5,9
2022-06-10,Islamabad,62.94,117.81,95.96,38.1,10
2022-06-10,Islamabad,60.76,114.68,91.85,36.7,11
2022-06-10,Islamabad,58.41,111.29,89.11,35.0,14
2022-06-10,Islamabad,57.87,113.82,89.11,32.4,23
2022-06-11,Islamabad,60.05,118.97,89.11,31.0,27
2022-06-11,Islamabad,62.31,121.57,89.11,30.2,28
2022-06-11,Islamabad,66.77,125.63,87.74,29.7,29
2022-06-11,Islamabad,76.17,136.17,113.79,30.0,27
2022-06-11,Islamabad,42.99,93.57,43.87,29.8,27
2022-06-11,Islamabad,44.93,94.45,31.53,29.6,26
2022-06-11,Islamabad,56.34,107.8,25.02,30.7,24
2022-06-11,Islamabad,48.7,103.19,7.97,32.8,20
2022-06-11,Islamabad,41.41,95.95,4.5,35.1,17
2022-06-11,Islamabad,37.56,89.13,4.2,37.0,15
2022-06-11,Islamabad,34.63,81.34,4.07,38.7,13
2022-06-11,Islamabad,32.07,73.42,4.58,39.2,13
2022-06-11,Islamabad,29.84,66.78,5.91,40.4,12
2022-06-11,Islamabad,34.72,69.67,69.92,41.6,11
2022-06-11,Islamabad,42.24,78.25,106.93,42.2,10
2022-06-11,Islamabad,48.64,87.86,105.56,42.4,9
2022-06-11,Islamabad,55.52,98.76,109.67,42.5,9
2022-06-11,Islamabad,61.69,108.41,113.79,42.0,9
2022-06-11,Islamabad,65.7,114.42,111.04,41.3,10
2022-06-11,Islamabad,66.28,115.72,102.82,39.5,11
2022-06-11,Islamabad,67.28,117.07,101.45,37.7,12
2022-06-11,Islamabad,70.78,121.59,105.56,36.3,13
2022-06-11,Islamabad,74.11,125.72,113.79,35.2,14
2022-06-11,Islamabad,77.05,129.25,115.16,33.8,18
2022-06-12,Islamabad,79.24,131.44,109.67,32.9,21
2022-06-12,Islamabad,78.03,128.23,100.08,32.2,21
2022-06-12,Islamabad,81.03,129.91,95.96,32.1,21
2022-06-12,Islamabad,93.43,141.95,123.38,32.2,20
2022-06-12,Islamabad,55.43,97.83,35.3,31.7,21
2022-06-12,Islamabad,56.3,97.78,23.65,31.0,21
2022-06-12,Islamabad,60.18,98.98,16.28,31.9,20
2022-06-12,Islamabad,45.83,80.01,6.94,33.9,18
2022-06-12,Islamabad,38.76,71.76,6.25,35.6,16
2022-06-12,Islamabad,36.96,70.93,7.45,37.0,16
2022-06-12,Islamabad,36.48,73.87,8.23,38.0,15
2022-06-12,Islamabad,37.38,79.19,8.65,38.9,15
2022-06-12,Islamabad,37.02,81.25,9.68,39.9,15
2022-06-12,Islamabad,38.63,82.93,35.3,40.8,13
2022-06-12,Islamabad,41.61,85.02,61.69,41.3,13
2022-06-12,Islamabad,44.41,87.42,69.92,41.9,12
2022-06-12,Islamabad,52.53,95.41,108.3,42.2,11
2022-06-12,Islamabad,64.55,109.14,132.98,41.6,12
2022-06-12,Islamabad,74.68,122.34,138.46,40.9,12
2022-06-12,Islamabad,80.38,129.86,139.83,33.4,24
2022-06-12,Islamabad,84.13,134.03,139.83,31.8,29
2022-06-12,Islamabad,84.5,133.87,137.09,32.6,27
2022-06-12,Islamabad,81.87,129.32,126.12,31.8,28
2022-06-12,Islamabad,79.96,125.26,113.79,31.0,30
2022-06-13,Islamabad,79.97,123.38,102.82,31.0,30
2022-06-13,Islamabad,77.51,118.28,90.48,31.1,30
2022-06-13,Islamabad,78.99,118.04,82.94,30.3,31
2022-06-13,Islamabad,88.75,126.79,112.41,30.2,30
2022-06-13,Islamabad,41.76,64.79,51.41,30.0,30
2022-06-13,Islamabad,36.61,58.6,26.05,29.1,32
2022-06-13,Islamabad,38.74,64.13,13.37,29.3,32
2022-06-13,Islamabad,36.94,66.88,6.25,32.2,25
2022-06-13,Islamabad,38.11,71.02,5.91,33.7,23
2022-06-13,Islamabad,39.98,74.34,6.77,35.2,21
2022-06-13,Islamabad,42.18,78.5,7.97,36.5,19
2022-06-13,Islamabad,43.39,80.71,9.25,37.1,20
2022-06-13,Islamabad,42.69,82.41,10.88,38.2,19
2022-06-13,Islamabad,44.58,85.49,40.78,39.3,18
2022-06-13,Islamabad,45.62,85.73,64.43,40.3,17
2022-06-13,Islamabad,43.62,82.77,63.06,41.0,16
2022-06-13,Islamabad,41.91,82.65,61.69,41.0,15
2022-06-13,Islamabad,42.02,84.34,61.69,40.1,16
2022-06-13,Islamabad,42.17,84.85,63.06,39.3,17
2022-06-13,Islamabad,42.27,84.49,65.8,37.8,19
2022-06-13,Islamabad,43.02,84.52,65.12,36.5,21
2022-06-13,Islamabad,44.11,85.93,58.95,36.0,21
2022-06-13,Islamabad,45.22,86.9,52.09,35.3,22
2022-06-13,Islamabad,45.76,87.9,45.24,34.5,24
2022-06-14,Islamabad,46.67,89.7,42.5,33.8,25
2022-06-14,Islamabad,47.65,91.76,45.93,33.4,25
2022-06-14,Islamabad,51.8,97.9,54.15,32.9,25
2022-06-14,Islamabad,57.69,105.78,78.83,32.4,26
2022-06-14,Islamabad,47.45,95.44,50.72,31.9,26
2022-06-14,Islamabad,53.81,102.12,40.44,31.7,26
2022-06-14,Islamabad,66.15,113.82,24.68,32.5,25
2022-06-14,Islamabad,44.83,92.37,6.08,34.3,22
2022-06-14,Islamabad,36.76,84.39,3.9,35.5,21
2022-06-14,Islamabad,34.36,81.4,3.73,36.8,20
2022-06-14,Islamabad,33.01,78.48,3.77,38.2,18
2022-06-14,Islamabad,32.86,78.79,4.58,39.3,17
2022-06-14,Islamabad,31.5,76.88,6.34,40.6,15
2022-06-14,Islamabad,35.52,79.64,54.15,41.5,14
2022-06-14,Islamabad,42.96,87.55,95.96,42.0,13
2022-06-14,Islamabad,49.11,95.68,104.19,42.5,12
2022-06-14,Islamabad,55.75,104.18,108.3,42.5,11
2022-06-14,Islamabad,63.03,113.84,111.04,42.1,11
2022-06-14,Islamabad,68.31,119.41,111.04,41.6,10
2022-06-14,Islamabad,69.42,119.4,109.67,40.0,11
2022-06-14,Islamabad,68.01,116.03,102.82,38.6,12
2022-06-14,Islamabad,64.96,111.38,94.59,37.7,13
2022-06-14,Islamabad,61.72,106.79,87.74,37.1,13
2022-06-14,Islamabad,61.95,107.6,90.48,36.1,14
2022-06-15,Islamabad,66.57,113.74,104.19,35.4,15
2022-06-15,Islamabad,72.56,121.8,112.41,35.0,15
2022-06-15,Islamabad,80.63,133.45,113.79,34.5,16
2022-06-15,Islamabad,91.59,147.71,137.09,34.0,17
2022-06-15,Islamabad,40.62,91.48,32.56,33.5,19
2022-06-15,Islamabad,41.04,90.53,17.48,33.1,20
2022-06-15,Islamabad,46.08,94.37,10.11,34.0,20
2022-06-15,Islamabad,38.86,83.35,4.76,35.9,18
2022-06-15,Islamabad,33.94,76.64,3.81,36.5,16
2022-06-15,Islamabad,32.43,73.93,3.86,38.1,15
2022-06-15,Islamabad,30.03,67.97,3.81,39.6,15
2022-06-15,Islamabad,26.95,60.02,4.84,40.8,14
2022-06-15,Islamabad,25.14,55.81,7.2,41.9,13
2022-06-15,Islamabad,31.85,62.91,81.57,42.9,11
2022-06-15,Islamabad,45.17,79.22,120.64,43.8,10
2022-06-15,Islamabad,56.75,94.54,126.12,44.3,9
2022-06-15,Islamabad,56.79,97.24,113.79,44.3,9
2022-06-15,Islamabad,54.46,94.66,89.11,43.5,9
2022-06-15,Islamabad,53.22,91.24,85.0,42.7,10
2022-06-15,Islamabad,46.26,79.82,58.26,41.1,11
2022-06-15,Islamabad,44.81,75.07,38.04,39.8,12
2022-06-15,Islamabad,44.14,72.91,25.7,38.9,12
2022-06-15,Islamabad,43.27,71.86,18.51,37.0,14
2022-06-15,Islamabad,42.36,70.29,15.59,36.0,17
2022-06-16,Islamabad,41.92,69.03,16.45,34.1,21
2022-06-16,Islamabad,41.3,67.2,22.62,34.5,21
2022-06-16,Islamabad,40.46,65.29,40.1,32.9,25
2022-06-16,Islamabad,37.37,61.39,47.98,31.7,30
2022-06-16,Islamabad,32.85,61.74,8.65,31.8,29
2022-06-16,Islamabad,34.26,65.87,4.84,31.3,31
2022-06-16,Islamabad,35.8,67.67,3.68,32.0,30
2022-06-16,Islamabad,38.82,74.53,3.34,31.9,32
2022-06-16,Islamabad,42.17,80.81,4.2,34.1,28
2022-06-16,Islamabad,44.44,83.61,5.65,35.2,26
2022-06-16,Islamabad,43.94,83.64,6.94,36.6,24
2022-06-16,Islamabad,44.1,83.19,7.37,37.4,23
2022-06-16,Islamabad,44.46,82.87,8.57,38.5,22
2022-06-16,Islamabad,42.49,79.48,16.62,39.5,20
2022-06-16,Islamabad,38.65,72.24,20.73,40.0,20
2022-06-16,Islamabad,36.83,66.76,17.31,40.4,19
2022-06-16,Islamabad,40.74,70.73,22.62,40.4,19
2022-06-16,Islamabad,46.74,78.82,37.01,39.4,22
2022-06-16,Islamabad,50.4,84.21,53.47,39.0,23
2022-06-16,Islamabad,49.75,84.09,58.95,36.5,28
2022-06-16,Islamabad,45.76,79.14,43.18,34.7,32
2022-06-16,Islamabad,41.45,73.81,23.65,33.5,34
2022-06-16,Islamabad,39.05,68.7,12.85,33.6,34
